team_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
107,California,26351,Anastasia Drosouni,Junior,"Thessaloniki, Greece",Expaideftiria Fryganiotis,,"5'11""",G,23,https://www.calbears.com/sports/womens-basketball/roster/anastasia-drosouni/26351,2025-26
107,California,26358,Aliyahna,Freshman,"Rancho Cucamonga, CA",Etiwanda High School,,"5'5""",G,25,https://www.calbears.com/sports/womens-basketball/roster/aliyahna-puff-morris/26358,2025-26
107,California,26347,Gabrielle Abigor,Sophomore,"Walnut Creek, CA",Berean Christian HS,,"6'3""",C,33,https://www.calbears.com/sports/womens-basketball/roster/gabrielle-abigor/26347,2025-26
107,California,26355,Sakima Walker,Graduate Student,"Columbus, OH",Africentric Early College,,"6'5""",C,35,https://www.calbears.com/sports/womens-basketball/roster/sakima-walker/26355,2025-26
107,California,26349,Sofia Bowes,Sophomore,"San Ramon, CA",San Ramon Valley HS,,"5'10""",G,42,https://www.calbears.com/sports/womens-basketball/roster/sofia-bowes/26349,2025-26
30135,California Baptist,10978,Shawnee Nordstrom,Sophomore,"Hamilton, New Zealand",,Lone Peak HS,"5'6""",G,3,https://www.cbulancers.com/sports/womens-basketball/roster/shawnee-nordstrom/10978,2025-26
30135,California Baptist,10982,Rayleigh  Hess,Freshman,"Windsor, Colorado",,Windsor HS,"6'0""",G,4,https://www.cbulancers.com/sports/womens-basketball/roster/rayleigh-hess/10982,2025-26
30135,California Baptist,10976,Filipa Barros,Redshirt Junior,"Vermoim Maia, Portugal",,Portuguese U20 National Team,"5'9""",G,5,https://www.cbulancers.com/sports/womens-basketball/roster/filipa-barros/10976,2025-26
30135,California Baptist,10983,Chance Bucher,Graduate Student,"Half Moon Bay, California",,Eckerd College,"5'7""",G,10,https://www.cbulancers.com/sports/womens-basketball/roster/chance-bucher/10983,2025-26
30135,California Baptist,10984,Sofia  Alonso,Junior,"Valladolid, Spain",,Sacramento State,"5'6""",G,11,https://www.cbulancers.com/sports/womens-basketball/roster/sofia-alonso/10984,2025-26
30135,California Baptist,10985,Lauren Olsen,Freshman,"Douglas, Wyoming",,Douglas HS,"5'8""",G,13,https://www.cbulancers.com/sports/womens-basketball/roster/lauren-olsen/10985,2025-26
30135,California Baptist,10977,Emma Johansson,Senior,"Jonkoping, Sweden",,University of South Florida,"6'3""",F,14,https://www.cbulancers.com/sports/womens-basketball/roster/emma-johansson/10977,2025-26
30135,California Baptist,10987,Aleyah  Harmon,Freshman,"Sacramento, California",,Christian Brother HS,"5'4""",G,15,https://www.cbulancers.com/sports/womens-basketball/roster/aleyah-harmon/10987,2025-26
30135,California Baptist,10989,Paula Haw,Junior,"Munich, Germany",,Sacramento State,"6'5""",F,21,https://www.cbulancers.com/sports/womens-basketball/roster/paula-haw/10989,2025-26
30135,California Baptist,10979,Khloe Lemon,Junior,"Omaha, Nebraska",,Millard South HS,"5'9""",G,24,https://www.cbulancers.com/sports/womens-basketball/roster/khloe-lemon/10979,2025-26
30135,California Baptist,10980,CeCe Legaspi,Sophomore,"Meridian, Idaho",,Rocky Mountain HS,"5'10""",G,27,https://www.cbulancers.com/sports/womens-basketball/roster/cece-legaspi/10980,2025-26
30135,California Baptist,10988,Marta De La Fuente,Freshman,"Rivas Vaciamadrid, Spain",,IES Seita Palmas HS,"5'7""",G,32,https://www.cbulancers.com/sports/womens-basketball/roster/marta-de-la-fuente/10988,2025-26
30135,California Baptist,10981,Grace Schmidt,Senior,"Ixonia, Wisconsin",,Watertown Luther Prep,"6'0""",F,33,https://www.cbulancers.com/sports/womens-basketball/roster/grace-schmidt/10981,2025-26
147,Clemson,,Hannah Kohn,Junior,"Oviedo, Fla.",,,5-9,Guard,5,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/hannah-kohn/,2025-26
147,Clemson,,Mia Moore,Senior,"Alpharetta, Ga.",,,5-6,Guard,12,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/mia-moore-2/,2025-26
147,Clemson,,Morgan Miller,Sophomore,"Andover, Minn.",,,6-2,Forward,20,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/morgan-miller/,2025-26
147,Clemson,,Raven Thompson,Senior,"Atlanta, Ga.",,,5-10,Forward,32,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/raven-thompson/,2025-26
147,Clemson,,Rusne Augustinaite,Junior,"Šiauliai, Lithuania",,,6-0,Guard/Forward,,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/rusne-augustinaite/,2025-26
147,Clemson,,Ja'Kerra Butler,Freshman,"Lawrenceville, Ga.",,,6-1,Guard/Forward,,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/jakerra-butler/,2025-26
147,Clemson,,Holland Harris,Freshman,"Orlando, Fla.",,,6-1,Guard/Forward,,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/holland-harris/,2025-26
147,Clemson,,Demeara Hinds,Graduate,"Douglasville, Ga.",,,6-2,Forward,,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/demeara-hinds/,2025-26
147,Clemson,,Amaia Jackson,Freshman,"Rochester, N.Y.",,,5-8,Guard,,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/amaia-jackson/,2025-26
147,Clemson,,Taylor Johnson-Matthews,Senior,"Cleveland, Ohio",,,5-9,Guard,,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/taylor-johnson-matthews/,2025-26
147,Clemson,,Morgan Lee,Senior,"Kent, CT",,,6-5,Center,,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/morgan-lee/,2025-26
147,Clemson,,Hadley Periman,Senior,"Tuttle, Okla.",,,6-2,Guard/Forward,,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/hadley-periman/,2025-26
147,Clemson,,Rachael Rose,Senior,"Scranton, Pa.",,,5-7,Guard,,https://www.clemsontigers.com/sports/w-basketball/roster/season/2025/rachael-rose/,2025-26
169,Creighton,,Kendall McGee,Freshman,"Brooklyn Park, Minn.",Benilde St. Margaret's HS,,5' 10'' ,G,1,https://gocreighton.com/sports/womens-basketball/roster/kendall-mcgee/8725,2025-26
169,Creighton,,Kennedy Townsend,Senior,"Kansas City, Mo.",Park Hill HS,,5' 9'' ,G,2,https://gocreighton.com/sports/womens-basketball/roster/kennedy-townsend/8638,2025-26
169,Creighton,,Tara Dacic,,"Belgrade, Serbia",Archbishop Riordan HS,,,F,9,https://gocreighton.com/sports/womens-basketball/roster/tara-dacic/8727,2025-26
169,Creighton,,Kiani Lockett,Senior,"Minneapolis, Minn.",Minnetonka HS,,5' 7'' ,G,11,https://gocreighton.com/sports/womens-basketball/roster/kiani-lockett/8637,2025-26
169,Creighton,,Allison Heathcock,Sophomore,"Edmond, Okla.",Edmond North HS,,5' 11'' ,G,13,https://gocreighton.com/sports/womens-basketball/roster/allison-heathcock/8636,2025-26
169,Creighton,,Avery Cooper,Freshman,,Lake Zurich HS,,6' 0'' ,F,22,https://gocreighton.com/sports/womens-basketball/roster/avery-cooper/8724,2025-26
169,Creighton,,Neleigh Gessert,Freshman,"Omaha, Neb.",Millard West HS,,6' 0'' ,G,23,https://gocreighton.com/sports/womens-basketball/roster/neleigh-gessert/8722,2025-26
169,Creighton,,Ava Zediker,Freshman,"Des Moines, Iowa",Dowling Catholic HS,,5' 10'' ,G,24,https://gocreighton.com/sports/womens-basketball/roster/ava-zediker/8721,2025-26
169,Creighton,,Norah Gessert,Freshman,"Omaha, Neb.",Millard West HS,,6' 0'' ,G,30,https://gocreighton.com/sports/womens-basketball/roster/norah-gessert/8723,2025-26
169,Creighton,,Elizabeth Gentry,Sophomore,,Arapahoe HS,,6' 2'' ,C,35,https://gocreighton.com/sports/womens-basketball/roster/elizabeth-gentry/8635,2025-26
169,Creighton,,Grace Boffeli,Graduate,"Eldridge, Iowa",North Scott HS,,6' 1'' ,F,42,https://gocreighton.com/sports/womens-basketball/roster/grace-boffeli/8726,2025-26
157,Colorado,,Erianna Gooden,Freshman,"Fort Smith, Ark.",Northside H.S.,,6' 0'' ,G,0,https://cubuffs.com/sports/womens-basketball/roster/erianna-gooden/17835,2025-26
157,Colorado,,Zyanna Walker,Junior,"Wichita, Kan.",Wichita Heights,,5' 11'' ,G,1,https://cubuffs.com/sports/womens-basketball/roster/zyanna-walker/17812,2025-26
157,Colorado,,Kennedy Sanders,R-So,"Chaska, Minn.",Chaska H.S.,,5' 8'' ,G,2,https://cubuffs.com/sports/womens-basketball/roster/kennedy-sanders/17810,2025-26
157,Colorado,,Desiree Wooten,Junior,"Dallas, Texas",Mansfield Timberview,,5' 8'' ,G,3,https://cubuffs.com/sports/womens-basketball/roster/desiree-wooten/17813,2025-26
157,Colorado,,JoJo Nworie,Junior,,Texas Tech,,6' 5'' ,C,4,https://cubuffs.com/sports/womens-basketball/roster/jojo-nworie/17809,2025-26
157,Colorado,,Claire O'Connor,Junior,"Bellevue, Wash.",Lakeside H.S.,,6' 0'' ,G,7,https://cubuffs.com/sports/womens-basketball/roster/claire-oconnor/17811,2025-26
157,Colorado,,Jade Crook,Freshman,"Albury, Australia",Basketball Australia Center of Excellence/Lake Ginninderra College,,6' 4'' ,C,8,https://cubuffs.com/sports/womens-basketball/roster/jade-crook/17834,2025-26
157,Colorado,,Isa Hämäläinen,Freshman,,European School of Luxembourg 1,,6' 1'' ,G,10,https://cubuffs.com/sports/womens-basketball/roster/isa-hmlinen/17850,2025-26
157,Colorado,,Logyn Greer,Freshman,"Wynnenwood, Pa.",,,6' 4'' ,F,11,https://cubuffs.com/sports/womens-basketball/roster/logyn-greer/17837,2025-26
157,Colorado,,Maeve McErlane,R-Jr,"Philadelphia, Pa.",Academy of Notre Dame de Namur,,5' 10'' ,G,13,https://cubuffs.com/sports/womens-basketball/roster/maeve-mcerlane/17814,2025-26
157,Colorado,,Jade Masogayo,Senior,"Fort Worth, Texas",,,6' 3'' ,F,14,https://cubuffs.com/sports/womens-basketball/roster/jade-masogayo/17808,2025-26
157,Colorado,,Anaelle Dutat,Senior,"Cesson, France",Lycee Victor Hugo,,6' 0'' ,F,15,https://cubuffs.com/sports/womens-basketball/roster/anaelle-dutat/17815,2025-26
157,Colorado,,Sophie Zadel,Freshman,"San Antonio, Texas",Alamo Heights H.S.,,6' 4'' ,F,22,https://cubuffs.com/sports/womens-basketball/roster/sophie-zadel/17836,2025-26
175,Dayton,15460,Maliyah Johnson,Graduate Student,"Columbus, Ohio",Africentric,Houston,"6'1""",G,0,https://www.daytonflyers.com/sports/womens-basketball/roster/maliyah-johnson/15460,2025-26
175,Dayton,15454,Nayo Lear,Senior,"South Holland, Ill.",Example Sports Academy,,"5'10""",G,1,https://www.daytonflyers.com/sports/womens-basketball/roster/nayo-lear/15454,2025-26
175,Dayton,15451,Shantavia Dawkins,Senior,"Brampton, Ontario",Southwest Academy,Iowa State,"5'8""",G,4,https://www.daytonflyers.com/sports/womens-basketball/roster/shantavia-dawkins/15451,2025-26
175,Dayton,15461,Jordyn Poole,Sophomore,"Fort Wayne, Ind.",,Purdue,"5'7""",G,5,https://www.daytonflyers.com/sports/womens-basketball/roster/jordyn-poole/15461,2025-26
175,Dayton,15455,Olivia Leung,Sophomore,"Calgary, Alberta",Crestwood Prep,,"5'10""",G,7,https://www.daytonflyers.com/sports/womens-basketball/roster/olivia-leung/15455,2025-26
175,Dayton,15462,Fatima Ibrahim,Junior,"Winnipeg, Manitoba",,North Dakota,"6'3""",C,10,https://www.daytonflyers.com/sports/womens-basketball/roster/fatima-ibrahim/15462,2025-26
175,Dayton,15453,Jayda Johnson,Junior,"West Haven, Conn.",Hamden Hall County Day,Boston College,"6'1""",G,12,https://www.daytonflyers.com/sports/womens-basketball/roster/jayda-johnson/15453,2025-26
175,Dayton,15456,Ajok Madol,Junior,"Regina, Saskatchewan",Archbishop M.C. O'Neill,Minnesota,"6'3""",G/F,14,https://www.daytonflyers.com/sports/womens-basketball/roster/ajok-madol/15456,2025-26
175,Dayton,15534,Marie Grace Talle,Freshman,"Terrebonne, Quebec",École secondaire Félix-Leclerc,,"6'2""",F,15,https://www.daytonflyers.com/sports/womens-basketball/roster/marie-grace-talle/15534,2025-26
175,Dayton,15459,Nicole Stephens,Graduate Student,"Pickerington, Ohio",Pickerington Central,Columbia,"5'7""",G,21,https://www.daytonflyers.com/sports/womens-basketball/roster/nicole-stephens/15459,2025-26
175,Dayton,15452,Kamryn Grant,Sophomore,"Columbus, Ohio",Africentric,,"6'0""",G,24,https://www.daytonflyers.com/sports/womens-basketball/roster/kamryn-grant/15452,2025-26
175,Dayton,15458,Molly O'Riordan,Sophomore,"Barrington, Ill.",Barrington,,"6'2""",F/C,35,https://www.daytonflyers.com/sports/womens-basketball/roster/molly-o-riordan/15458,2025-26
175,Dayton,15457,Eleanor Monyek,Senior,"Clarendon Hills, Ill.",Hinsdale Central,,"6'0""",G,42,https://www.daytonflyers.com/sports/womens-basketball/roster/eleanor-monyek/15457,2025-26
189,Drake,10395,Mylea Monahan,Freshman,"Silver Lake, Minn.",Glencoe-Silver Lake,,"5'7""",G,1,https://www.godrakebulldogs.com/sports/womens-basketball/roster/mylea-monahan/10395,2025-26
189,Drake,10390,Grace Knutson,Sophomore,"Cedar Falls, Iowa",Cedar Falls,,"5'10""",G,2,https://www.godrakebulldogs.com/sports/womens-basketball/roster/grace-knutson/10390,2025-26
189,Drake,10385,Abbie Aalsma,Senior,"Waupun, Wis.",Waupun,,"5'9""",G,3,https://www.godrakebulldogs.com/sports/womens-basketball/roster/abbie-aalsma/10385,2025-26
189,Drake,10387,Shannon Fornshell,Junior,"Plymouth, Minn.",Wayzata,,"6'1""",G,4,https://www.godrakebulldogs.com/sports/womens-basketball/roster/shannon-fornshell/10387,2025-26
189,Drake,10394,Mya Crawford,Freshman,"Ankeny, Iowa",Centennial,,"5'8""",G,5,https://www.godrakebulldogs.com/sports/womens-basketball/roster/mya-crawford/10394,2025-26
189,Drake,10391,Peyton McCabe,Sophomore,"Blair, Neb.",Skutt Catholic,,"5'7""",G,11,https://www.godrakebulldogs.com/sports/womens-basketball/roster/peyton-mccabe/10391,2025-26
189,Drake,10392,Maggie Taylor,Sophomore,"Rapid City, S.D.",Hill City,,"6'2""",F,15,https://www.godrakebulldogs.com/sports/womens-basketball/roster/maggie-taylor/10392,2025-26
189,Drake,10393,Anna Becker,Freshman,"Topeka, Kan.",Seaman,,"5'10""",G,17,https://www.godrakebulldogs.com/sports/womens-basketball/roster/anna-becker/10393,2025-26
189,Drake,10397,Lexi Carlsen,Sophomore,"Sycamore, Ill.",Sycamore,,"5'8""",G,20,https://www.godrakebulldogs.com/sports/womens-basketball/roster/lexi-carlsen/10397,2025-26
189,Drake,10389,Ava Hawthorne,Senior,"Ames, Iowa",Gilbert,,"5'9""",G,21,https://www.godrakebulldogs.com/sports/womens-basketball/roster/ava-hawthorne/10389,2025-26
189,Drake,10386,Brooklin Dailey,Junior,"Pleasant Hill, Iowa",Southeast Polk,,"6'0""",G,22,https://www.godrakebulldogs.com/sports/womens-basketball/roster/brooklin-dailey/10386,2025-26
189,Drake,10396,Quinn Vice,Freshman,"Bettendorf, Iowa",Pleasant Valley,,"6'4""",F,23,https://www.godrakebulldogs.com/sports/womens-basketball/roster/quinn-vice/10396,2025-26
189,Drake,10388,Taedyn Gray,Senior,"Lenexa, Kan.",Shawnee Mission West,,"6'2""",F,30,https://www.godrakebulldogs.com/sports/womens-basketball/roster/taedyn-gray/10388,2025-26
194,Duquesne,13213,Harriet Ford,Sophomore,"Perth, Western Australia",Kennedy Baptist College (HS),Omaha,"6'3""",F,0,https://www.goduquesne.com/sports/womens-basketball/roster/harriet-ford/13213,2025-26
194,Duquesne,13212,Faith Walker,Sophomore,"York, Pa.",West York,,"6'1""",G,3,https://www.goduquesne.com/sports/womens-basketball/roster/faith-walker/13212,2025-26
194,Duquesne,13211,Fatou Sane,Sophomore,"Guediawaye, Senegal",J. Addison School,,"6'0""",G,5,https://www.goduquesne.com/sports/womens-basketball/roster/fatou-sane/13211,2025-26
194,Duquesne,13208,Reina Green,Junior,"Fort Lauderdale, FL.",St. Thomas Aquinas,Pensacola State College,"5'8""",G,7,https://www.goduquesne.com/sports/womens-basketball/roster/reina-green/13208,2025-26
194,Duquesne,13218,Dunja Zecevic,Junior,"Belgrade, Serbia",Sportska Gimnazija,UTEP,"6'2""",F,9,https://www.goduquesne.com/sports/womens-basketball/roster/dunja-zecevic/13218,2025-26
194,Duquesne,13207,Gabby Grantham-Medley,Redshirt Sophomore,"Hagerstown, MD",North Hagerstown,,"5'9""",G,10,https://www.goduquesne.com/sports/womens-basketball/roster/gabby-grantham-medley/13207,2025-26
194,Duquesne,13205,Mackenzie  Blackford,Sophomore,"Solon, Ohio",Solon,,"5'8""",G,11,https://www.goduquesne.com/sports/womens-basketball/roster/mackenzie-blackford/13205,2025-26
194,Duquesne,13206,Raymi Coueta,Junior,"Cayenne, French Guiana",Thetford (Quebec) Academy,,"5'8""",G,12,https://www.goduquesne.com/sports/womens-basketball/roster/raymi-coueta/13206,2025-26
194,Duquesne,13214,Bakhaw Seye,Freshman,"Dakar, Senegal",SEED Academy,,"6'4""",G,13,https://www.goduquesne.com/sports/womens-basketball/roster/bakhaw-seye/13214,2025-26
194,Duquesne,13215,Maja Rohkohl,Sophomore,"Hannover, Germany",Greensboro Day School,Gardner-Webb,"6'4""",C,14,https://www.goduquesne.com/sports/womens-basketball/roster/maja-rohkohl/13215,2025-26
194,Duquesne,13209,Kellie McConnell,Sophomore,"Pittsburgh, Pa.",North Allegheny,,"5'3""",G,20,https://www.goduquesne.com/sports/womens-basketball/roster/kellie-mcconnell/13209,2025-26
194,Duquesne,13210,Nadia Moore,Sophomore,"Washington, Pa.",J. Addison School,,"5'10""",G,23,https://www.goduquesne.com/sports/womens-basketball/roster/nadia-moore/13210,2025-26
194,Duquesne,13217,Alexis Bordas,Freshman,"Wheeling, W.Va.",Wheeling Park,,"5'8""",G,30,https://www.goduquesne.com/sports/womens-basketball/roster/alexis-bordas/13217,2025-26
194,Duquesne,13216,Raevin Washington,Freshman,"Harrisonburg, Va.",Turner Ashby,,"6'5""",F,44,https://www.goduquesne.com/sports/womens-basketball/roster/raevin-washington/13216,2025-26
794,Green Bay,4585,Kamy Peppler,Senior,"Hortonville, Wis.",Hortonville,,"5'7""",G,1,https://www.greenbayphoenix.com/sports/womens-basketball/roster/kamy-peppler/4585,2025-26
794,Green Bay,4584,Lily Hansford,Senior,"Green Bay, Wis.",Appleton East,,"6'2""",G,2,https://www.greenbayphoenix.com/sports/womens-basketball/roster/lily-hansford/4584,2025-26
794,Green Bay,4583,Maddy Skorupski,Senior,"Clarkston, Mich.",Clarkston,,"5'8""",G,3,https://www.greenbayphoenix.com/sports/womens-basketball/roster/maddy-skorupski/4583,2025-26
794,Green Bay,4524,Maren Westin,Redshirt Sophomore,"Becker, Minn.",Becker,,"5'8""",G,4,https://www.greenbayphoenix.com/sports/womens-basketball/roster/maren-westin/4524,2025-26
794,Green Bay,4521,Sophie Lahti,Redshirt Sophomore,"Pine City, Minn.",Pine City,,"6'1""",F,5,https://www.greenbayphoenix.com/sports/womens-basketball/roster/sophie-lahti/4521,2025-26
794,Green Bay,4522,Julianna Ouimette,Redshirt Freshman,"Minocqua, Wis.",Lakeland Union,,"5'10""",G,10,https://www.greenbayphoenix.com/sports/womens-basketball/roster/julianna-ouimette/4522,2025-26
794,Green Bay,4527,Madison Hoffmann,Freshman,"Grayslake, Ill.",Grayslake,,"6'1""",G/F,13,https://www.greenbayphoenix.com/sports/womens-basketball/roster/madison-hoffmann/4527,2025-26
794,Green Bay,4526,Carley Duffney,Redshirt Senior,"Green Bay, Wis.",Preble,,"5'10""",F,20,https://www.greenbayphoenix.com/sports/womens-basketball/roster/carley-duffney/4526,2025-26
794,Green Bay,4586,Kallie Peppler,Sophomore,"Hortonville, Wis.",Hortonville,,"6'0""",G,21,https://www.greenbayphoenix.com/sports/womens-basketball/roster/kallie-peppler/4586,2025-26
794,Green Bay,4525,Gracie Grzesk,Sophomore,"Green Bay, Wis.",Notre Dame Academy,,"5'11""",F,22,https://www.greenbayphoenix.com/sports/womens-basketball/roster/gracie-grzesk/4525,2025-26
794,Green Bay,4519,Ellie Buzzelle,Senior,"Rogers, Minn.",Rogers,,"5'8""",G,24,https://www.greenbayphoenix.com/sports/womens-basketball/roster/ellie-buzzelle/4519,2025-26
794,Green Bay,4520,Jenna Guyer,Redshirt Senior,"Circle Pines, Minn.",Centennial,,"6'2""",C/F,30,https://www.greenbayphoenix.com/sports/womens-basketball/roster/jenna-guyer/4520,2025-26
794,Green Bay,4528,Kristina Ouimette,Freshman,"Minocqua, Wis.",Lakeland,,"6'1""",G/F,44,https://www.greenbayphoenix.com/sports/womens-basketball/roster/kristina-ouimette/4528,2025-26
794,Green Bay,4523,Meghan Schultz,Redshirt Sophomore,"Waukesha, Wis.",New Berlin West,,"6'4""",F/C,55,https://www.greenbayphoenix.com/sports/womens-basketball/roster/meghan-schultz/4523,2025-26
251,Georgetown,17160,Laila Jewett,Graduate Student,"Woodbridge, Va.",Bishop Ireton,Central Florida,"5'10""",G,0,https://www.guhoyas.com/sports/womens-basketball/roster/laila-jewett/17160,2025-26
251,Georgetown,17158,Victoria Rivera,Senior,"Pasadena, Texas",Dobie,,"6'0""",G,3,https://www.guhoyas.com/sports/womens-basketball/roster/victoria-rivera/17158,2025-26
